STARTING ROUND 0
uf20-0156.cnf,1,0.003061500028707087,91,91
uf20-0157.cnf,1,0.007198499981313944,91,91
uf20-0158.cnf,1,0.0033496000105515122,91,91
uf20-0159.cnf,1,0.06177070003468543,91,91
uf20-0160.cnf,1,0.012541399977635592,91,91
uf20-0161.cnf,1,0.0007550999871455133,91,91
uf20-0162.cnf,1,0.0014116999809630215,91,91
uf20-0163.cnf,1,0.0016888999962247908,91,91
uf20-0164.cnf,1,0.001117900013923645,91,91
uf20-0165.cnf,1,0.0035733000258915126,91,91
uf50-01.cnf,1,0.04850090004038066,218,218
uf50-010.cnf,1,0.03042180003831163,218,218
uf50-02.cnf,0,0.16721169999800622,218,217
uf50-03.cnf,1,0.033471499977167696,218,218
uf50-04.cnf,0,0.1777326999581419,218,217
uf50-05.cnf,1,0.006271000020205975,218,218
uf50-06.cnf,1,0.13877719995798543,218,218
uf50-07.cnf,1,0.050145800050813705,218,218
uf50-08.cnf,0,0.16394180001225322,218,216
uf50-09.cnf,1,0.014352000027429312,218,218
uf75-01.cnf,1,0.02754599996842444,325,325
uf75-010.cnf,1,0.13757560000522062,325,325
uf75-02.cnf,1,0.061025000002700835,325,325
uf75-03.cnf,0,0.24657849996583536,325,324
uf75-04.cnf,0,0.26274189999094233,325,324
uf75-05.cnf,0,0.2502706000232138,325,324
uf75-06.cnf,0,0.2743034999584779,325,323
uf75-07.cnf,0,0.25554189999820665,325,324
uf75-08.cnf,1,0.23045650002313778,325,325
uf75-09.cnf,1,0.06598939996911213,325,325
uuf50-01.cnf,0,0.18246949999593198,218,217
uuf50-010.cnf,0,0.1868559999857098,218,217
uuf50-02.cnf,0,0.16999660001602024,218,216
uuf50-03.cnf,0,0.1767290999996476,218,217
uuf50-04.cnf,0,0.17598030000226572,218,217
uuf50-05.cnf,0,0.1742896999930963,218,217
uuf50-06.cnf,0,0.17676260002190247,218,216
uuf50-07.cnf,0,0.16643260000273585,218,217
uuf50-08.cnf,0,0.1660799999954179,218,217
uuf50-09.cnf,0,0.17876389995217323,218,216
uuf75-01.cnf,0,0.25270529999397695,325,324
uuf75-010.cnf,0,0.27394409995758906,325,324
uuf75-02.cnf,0,0.25590610003564507,325,323
uuf75-03.cnf,0,0.2625138000003062,325,324
uuf75-04.cnf,0,0.2755680000409484,325,323
uuf75-05.cnf,0,0.26337790000252426,325,322
uuf75-06.cnf,0,0.2583022000035271,325,323
uuf75-07.cnf,0,0.2505243999767117,325,321
uuf75-08.cnf,0,0.2481559999869205,325,323
uuf75-09.cnf,0,0.26987600000575185,325,324
STARTING ROUND 1
uf20-0156.cnf,1,0.0011478000087663531,91,91
uf20-0157.cnf,1,0.001476000004913658,91,91
uf20-0158.cnf,1,0.0014350999845191836,91,91
uf20-0159.cnf,1,0.019412400026340038,91,91
uf20-0160.cnf,1,0.016943000024184585,91,91
uf20-0161.cnf,1,0.0011476000072434545,91,91
uf20-0162.cnf,1,0.005882200028281659,91,91
uf20-0163.cnf,1,0.0031186999985948205,91,91
uf20-0164.cnf,1,0.002138199983164668,91,91
uf20-0165.cnf,1,0.00228760001482442,91,91
uf50-01.cnf,1,0.06130870000924915,218,218
uf50-010.cnf,1,0.029021199967246503,218,218
uf50-02.cnf,0,0.16162819997407496,218,217
uf50-03.cnf,1,0.053433399996720254,218,218
uf50-04.cnf,1,0.07630609994521365,218,218
uf50-05.cnf,1,0.025419600016903132,218,218
uf50-06.cnf,0,0.16654609999386594,218,217
uf50-07.cnf,1,0.03562949999468401,218,218
uf50-08.cnf,1,0.08122569997794926,218,218
uf50-09.cnf,1,0.005904600024223328,218,218
uf75-01.cnf,1,0.17696349998004735,325,325
uf75-010.cnf,1,0.21130200003972277,325,325
uf75-02.cnf,1,0.10294409998459741,325,325
uf75-03.cnf,0,0.2574980999925174,325,324
uf75-04.cnf,0,0.27159450005274266,325,323
uf75-05.cnf,0,0.2774237999692559,325,324
uf75-06.cnf,1,0.11313429998699576,325,325
uf75-07.cnf,0,0.25710530002834275,325,323
uf75-08.cnf,0,0.2486860000062734,325,323
uf75-09.cnf,1,0.12793730001430959,325,325
uuf50-01.cnf,0,0.19352279999293387,218,217
uuf50-010.cnf,0,0.17091420001816005,218,217
uuf50-02.cnf,0,0.1946182000101544,218,216
uuf50-03.cnf,0,0.18698300002142787,218,217
uuf50-04.cnf,0,0.17408359999535605,218,217
uuf50-05.cnf,0,0.1848576000193134,218,217
uuf50-06.cnf,0,0.173624099988956,218,217
uuf50-07.cnf,0,0.16578730003675446,218,217
uuf50-08.cnf,0,0.18619979999493808,218,216
uuf50-09.cnf,0,0.1712485000025481,218,216
uuf75-01.cnf,0,0.27130570000736043,325,323
uuf75-010.cnf,0,0.266875900037121,325,323
uuf75-02.cnf,0,0.26007119996938854,325,324
uuf75-03.cnf,0,0.25380890001542866,325,322
uuf75-04.cnf,0,0.25277840002672747,325,323
uuf75-05.cnf,0,0.29677000001538545,325,324
uuf75-06.cnf,0,0.2674703999655321,325,322
uuf75-07.cnf,0,0.25447869999334216,325,322
